Component#1,Component#2,SMILES1,SMILES2,X#1 (molar fraction),X#2 (molar fraction),"DES melting temperature, K",Reference (DOI),T#1,T#2
tartaric acid,Choline chloride,C(C(C(=O)O)O)(C(=O)O)O,CN+(C)CCO.[Cl-],0.151,0.849,471.75,10.1021/acs.iecr.8b01249,443.3,578.15
tartaric acid,Choline chloride,C(C(C(=O)O)O)(C(=O)O)O,CN+(C)CCO.[Cl-],0.1,0.9,514.45,10.1021/acs.iecr.8b01249,443.3,578.15
tartaric acid,Choline chloride,C(C(C(=O)O)O)(C(=O)O)O,CN+(C)CCO.[Cl-],0.053,0.947,557.95,10.1021/acs.iecr.8b01249,443.3,578.15
tetrabutylazanium;bromide,2-[bis(2-hydroxyethyl)amino]ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N(CCO)CCO,0.25,0.75,196.57,10.1016/j.ijggc.2016.02.006,390.8,294.65
tetrabutylazanium;bromide,2-(2-hydroxyethylamino)ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)NCCO,0.1429,0.8571,205.39,10.1016/j.ijggc.2016.02.006,390.8,301.05
tetrabutylazanium;bromide,"ethane-1,2-diol",CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)O,0.33,0.67,248.22,10.1016/j.molliq.2018.12.032,390.8,260.6
tetrabutylazanium;bromide,"ethane-1,2-diol",CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)O,0.3333,0.6667,248.22,10.1016/j.molliq.2021.115838,390.8,260.6
tetrabutylazanium;bromide,"propane-1,2,3-triol",CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(C(CO)O)O,0.2,0.8,249.09,10.1016/j.molliq.2015.11.032,390.8,291.22
tetrabutylazanium;bromide,oxalic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(=O)(C(=O)O)O,0.5,0.5,250.99,10.1002/aic.17408,390.8,462.4
tetrabutylazanium;bromide,propanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCC(=O)O,0.5,0.5,254.01,10.1021/acs.energyfuels.6b00471,390.8,252.15
tetrabutylazanium;bromide,acetic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CC(=O)O,0.5,0.5,254.7,10.1002/aic.17408,390.8,289.85
tetrabutylazanium;bromide,propanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(C(=O)O)C(=O)O,0.5,0.5,255.17,10.1002/aic.17408,390.8,407.46
tetrabutylazanium;bromide,2-aminoethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N,0.2,0.8,255.45,10.1016/j.fluid.2017.03.008,390.8,283.55
tetrabutylazanium;bromide,2-aminoethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N,0.1667,0.8333,257.6,10.1016/j.fluid.2017.03.008,390.8,283.55
tetrabutylazanium;bromide,2-aminoethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N,0.25,0.75,265.15,10.1016/j.fluid.2017.03.008,390.8,283.55
tetrabutylazanium;bromide,2-aminoethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C(CO)N,0.1429,0.8571,273.58,10.1016/j.ijggc.2016.02.006,390.8,283.55
tetrabutylazanium;bromide,octanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCC(=O)O,0.3333,0.6667,273.73,10.1016/j.trac.2021.116187,390.8,288.2
tetrabutylazanium;bromide,(z)-octadec-9-enoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCC=CCCCCCCCC(=O)O,0.3333,0.6667,275.01,10.1016/j.trac.2021.116187,390.8,289.45
tetrabutylazanium;bromide,decanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCC(=O)O,0.3333,0.6667,289.65,10.1016/j.trac.2021.116187,390.8,304.8
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.3,0.7,294.497,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.2,0.8,301.829,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.4,0.6,303.699,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.5,0.5,339.164,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.6,0.4,355.661,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;bromide,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],C1=CN=CN1,0.1,0.9,357.794,10.1016/j.molliq.2008.07.009,390.8,359.3
tetrabutylazanium;chloride,"propane-1,2,3-triol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(CO)O)O,0.1667,0.8333,230.37,10.1021/je5002126,344,291.22
tetrabutylazanium;chloride,"propane-1,2,3-triol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(CO)O)O,0.2,0.8,230.54,10.1021/je5002126,344,291.22
tetrabutylazanium;chloride,"propane-1,2,3-triol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(CO)O)O,0.25,0.75,231.51,10.1021/je5002126,344,291.22
tetrabutylazanium;chloride,"ethane-1,2-diol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O,0.25,0.75,242.27,10.1021/je5002126,344,260.6
tetrabutylazanium;chloride,"ethane-1,2-diol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O,0.3333,0.6667,243.02,10.1021/je5002126,344,260.6
tetrabutylazanium;chloride,"ethane-1,2-diol",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CO)O,0.2,0.8,256.31,10.1021/je5002126,344,260.6
tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O,0.75,0.25,260.46,10.1021/je5002126,344,263.8
tetrabutylazanium;chloride,decanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O,0.3333,0.6667,261.2,10.1002/aic.17408,344,304.8
tetrabutylazanium;chloride,decanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O,0.33,0.67,261.2,10.1039/C5GC01451D,344,304.8
tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O,0.8,0.2,263.54,10.1021/je5002126,344,263.8
tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O,0.6667,0.3333,275.57,10.1021/je5002126,344,263.8
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.506,0.494,285.1,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(COCCOCCO)O,0.5,0.5,290.28,10.1021/je5002126,344,263.8
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.399,0.601,291.6,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,(2s)-2-amino-4-methylsulfanylbutanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCCC(C(=O)O)N,0.9167,0.0833,292.26,10.1002/apj.1995,344,556.15
tetrabutylazanium;chloride,"(2s,3r)-2-amino-3-hydroxybutanoic acid",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(C(C(=O)O)N)O,0.9,0.1,293.36,10.1002/apj.1995,344,529.15
tetrabutylazanium;chloride,1h-imidazole,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C1=CN=CN1,0.3,0.7,294.15,10.1016/j.molliq.2021.117021,344,359.3
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.494,0.506,294.7,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,"(2s,3r)-2-amino-3-hydroxybutanoic acid",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(C(C(=O)O)N)O,0.8889,0.1111,295.3,10.1002/apj.1995,344,529.15
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.296,0.704,296.2,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.208,0.792,296.7,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.389,0.611,297.2,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,(2s)-2-amino-4-methylsulfanylbutanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCCC(C(=O)O)N,0.9091,0.0909,297.41,10.1002/apj.1995,344,556.15
tetrabutylazanium;chloride,(2s)-2-amino-3-hydroxypropanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)O,0.8889,0.1111,298.06,10.1002/apj.1995,344,501.15
tetrabutylazanium;chloride,(2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(C(=O)O)N)CN=C(N)N,0.8571,0.1429,298.22,10.1016/j.jtice.2015.12.020,344,517.15
tetrabutylazanium;chloride,(2s)-2-aminobutanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)C(=O)O,0.9,0.1,298.23,10.1016/j.jtice.2015.12.020,344,543.15
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.49,0.51,298.4,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.587,0.413,298.5,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,(2s)-2-amino-4-methylsulfanylbutanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCCC(C(=O)O)N,0.9,0.1,299.12,10.1002/apj.1995,344,556.15
tetrabutylazanium;chloride,(2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(C(=O)O)N)CN=C(N)N,0.8889,0.1111,299.31,10.1016/j.jtice.2015.12.020,344,517.15
tetrabutylazanium;chloride,(2s)-2-amino-3-hydroxypropanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)O,0.9,0.1,299.53,10.1002/apj.1995,344,501.15
tetrabutylazanium;chloride,(2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(C(=O)O)N)CN=C(N)N,0.875,0.125,299.55,10.1016/j.jtice.2015.12.020,344,517.15
tetrabutylazanium;chloride,urea,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(=O)(N)N,0.8,0.2,300.29,10.1002/aic.17408,344,405.85
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.403,0.597,301.6,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,(2s)-2-aminopentanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(=O)O)C(C(=O)O)N,0.9091,0.0909,302.01,10.1016/j.jtice.2015.12.020,344,497.15
tetrabutylazanium;chloride,(2s)-2-aminopentanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(=O)O)C(C(=O)O)N,0.9,0.1,302.41,10.1016/j.jtice.2015.12.020,344,497.15
tetrabutylazanium;chloride,"(2s,3r)-2-amino-3-hydroxybutanoic acid",CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CC(C(C(=O)O)N)O,0.9091,0.0909,303.11,10.1002/apj.1995,344,529.15
tetrabutylazanium;chloride,(2s)-2-amino-3-hydroxypropanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)O,0.9091,0.0909,303.56,10.1002/apj.1995,344,501.15
tetrabutylazanium;chloride,(2s)-2-aminopentanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(CC(=O)O)C(C(=O)O)N,0.8889,0.1111,303.7,10.1016/j.jtice.2015.12.020,344,497.15
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.597,0.403,303.8,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,(2s)-2-aminobutanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)C(=O)O,0.9167,0.0833,304.93,10.1016/j.jtice.2015.12.020,344,543.15
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.307,0.693,305.2,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.102,0.898,305.4,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,(2s)-2-aminobutanedioic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C(C(C(=O)O)N)C(=O)O,0.9091,0.0909,305.96,10.1016/j.jtice.2015.12.020,344,543.15
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.3,0.7,307.2,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.392,0.608,307.7,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.605,0.395,307.8,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.684,0.316,308.3,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.494,0.506,308.5,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.392,0.608,313,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.203,0.797,313.2,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.705,0.295,313.6,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.202,0.798,314.5,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.597,0.403,315.7,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.298,0.702,316,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.7,0.3,316.4,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.497,0.503,317,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.303,0.697,317.9,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.101,0.899,318.7,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.595,0.405,321.7,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.8,0.2,321.9,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.102,0.898,321.9,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.799,0.201,322.2,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.493,0.507,322.9,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.725,0.275,324.1,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.201,0.799,324.5,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.596,0.404,325,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.686,0.314,325.8,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.799,0.201,326,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.183,0.817,326.8,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.386,0.614,327.4,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.682,0.318,328.2,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.101,0.899,328.9,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.796,0.204,329,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.8,0.2,331.3,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.107,0.893,331.4,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,tetradecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCC(=O)O,0.897,0.103,332.6,10.1021/acs.jpcb.0c02386,344,327
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.304,0.696,332.7,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,tetradecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCO,0.896,0.104,333.4,10.1021/acs.jpcb.0c02386,344,311.7
tetrabutylazanium;chloride,hexadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCC(=O)O,0.899,0.101,333.6,10.1021/acs.jpcb.0c02386,344,336.8
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.8,0.2,333.7,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.2,0.8,335.6,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCCO,0.899,0.101,336.5,10.1021/acs.jpcb.0c02386,344,332.9
tetrabutylazanium;chloride,hexadecan-1-ol,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCO,0.898,0.102,337.3,10.1021/acs.jpcb.0c02386,344,324.4
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.898,0.102,337.4,10.1021/acs.jpcb.0c02386,344,343.67
tetrabutylazanium;chloride,octadecanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCCCCCCCCCC(=O)O,0.099,0.901,339.9,10.1021/acs.jpcb.0c02386,344,343.67
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.601,0.399,291.6,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.506,0.494,294.7,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.704,0.296,296.2,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.792,0.208,296.7,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.581,0.419,303.15,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.898,0.102,305.4,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.712,0.288,306.55,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.395,0.605,307.8,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.798,0.202,310.32,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.891,0.109,310.92,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,tetramethylammonium chloride,CCCCCCCCCCCCCCO,N+(C)(C)C.[Cl-],0.9,0.1,313.1,10.1021/acs.jpcb.0c02386,311.7,612.87
tetradecan-1-ol,tetramethylammonium chloride,CCCCCCCCCCCCCCO,N+(C)(C)C.[Cl-],0.599,0.401,314.6,10.1021/acs.jpcb.0c02386,311.7,612.87
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.3,0.7,316.4,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,tetramethylammonium chloride,CCCCCCCCCCCCCCO,N+(C)(C)C.[Cl-],0.687,0.313,317.1,10.1021/acs.jpcb.0c02386,311.7,612.87
tetradecan-1-ol,tetramethylammonium chloride,CCCCCCCCCCCCCCO,N+(C)(C)C.[Cl-],0.801,0.199,318.3,10.1021/acs.jpcb.0c02386,311.7,612.87
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.539,0.461,319.48,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.201,0.799,326,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.495,0.505,331.62,10.1021/acs.iecr.7b02382,311.7,578.15
tetradecan-1-ol,tetrabutylammonium chloride,CCCCCCCCCCCCCCO,N+(CCCC)(CCCC)CCCC.[Cl-],0.104,0.896,333.4,10.1021/acs.jpcb.0c02386,311.7,344
tetradecan-1-ol,Choline chloride,CCCCCCCCCCCCCCO,CN+(C)CCO.[Cl-],0.449,0.551,353.18,10.1021/acs.iecr.7b02382,311.7,578.15
